order_status,MAX_FREIGHT,MAX_PRICE,MAX_PAYMENT,MIN_FREIGHT,MIN_PRICE,MIN_PAYMENT,MEDIAN_PRICE,MEDIAN_FREIGHT,MEDIAN_PAYMENT,AVG_FREIGHT,AVG_PRICE,AVG_PAYMENT,ORDER_PURCHASE_YEAR,ORDER_PURCHASE_MONTH,ORDER_PURCHASE_DAY,ORDER_PURCHASE_WEEKDAY,ORDER_PURCHASE_HOUR
unavailable,1420.00,14990.00,3793.00,1420.00,14990.00,3793.00,14990.000000,1420.000000,3793.000000,1420.000000,14990.000000,3793.000000,2018,6,26,Tuesday,19
delivered,11929.00,56990.00,33851.00,787.00,2000.00,2875.00,29495.000000,6358.000000,18363.000000,3062.580000,17502.750000,16759.000000,2018,6,26,Tuesday,20
delivered,2612.00,39000.00,163835.00,787.00,2500.00,6682.00,20750.000000,1699.500000,85258.500000,1436.270000,9924.730000,28315.600000,2018,6,26,Tuesday,21
delivered,4693.00,20890.00,50227.00,1156.00,1990.00,5087.00,11440.000000,2924.500000,27657.000000,2295.290000,9072.000000,16649.820000,2018,6,26,Tuesday,22
delivered,2386.00,19899.00,29873.00,778.00,1999.00,3317.00,10949.000000,1582.000000,16595.000000,1565.430000,10198.000000,12831.290000,2018,6,26,Tuesday,23
delivered,2203.00,21990.00,7040.00,2203.00,21990.00,7040.00,21990.000000,2203.000000,7040.000000,2203.000000,21990.000000,7040.000000,2018,6,27,Wednseday,4
delivered,1965.00,6499.00,43106.00,1965.00,6499.00,43106.00,6499.000000,1965.000000,43106.000000,1965.000000,6499.000000,43106.000000,2018,6,27,Wednseday,6
delivered,2216.00,39700.00,51121.00,748.00,600.00,2485.00,20150.000000,1482.000000,26803.000000,1348.610000,9057.000000,16894.890000,2018,6,27,Wednseday,9
delivered,9251.00,62990.00,45053.00,567.00,1290.00,1467.00,32140.000000,4909.000000,23260.000000,2035.650000,12423.120000,13580.230000,2018,6,27,Wednseday,11
delivered,6701.00,28320.00,61673.00,739.00,1460.00,3891.00,14890.000000,3720.000000,32782.000000,1847.380000,13286.540000,15485.770000,2018,6,27,Wednseday,12
delivered,3688.00,39900.00,69661.00,739.00,1225.00,3577.00,20562.500000,2213.500000,36619.000000,1992.000000,13332.670000,16281.420000,2018,6,27,Wednseday,18
delivered,9073.00,59990.00,48666.00,282.00,2450.00,299.00,31220.000000,4677.500000,24482.500000,2384.060000,12954.380000,16102.130000,2018,6,27,Wednseday,19
unavailable,2905.00,29999.00,4278.00,2905.00,29999.00,4278.00,29999.000000,2905.000000,4278.000000,2905.000000,29999.000000,4278.000000,2018,6,27,Wednseday,19
delivered,3837.00,22999.00,31159.00,753.00,1690.00,3703.00,12344.500000,2295.000000,17431.000000,1687.920000,9372.250000,12053.000000,2018,6,27,Wednseday,20
delivered,2610.00,79000.00,25230.00,1510.00,899.00,2276.00,39949.500000,2060.000000,13753.000000,2022.600000,16158.400000,9094.000000,2018,6,27,Wednseday,21
delivered,1370.00,15990.00,3868.00,1370.00,15990.00,3868.00,15990.000000,1370.000000,3868.000000,1370.000000,15990.000000,3868.000000,2018,6,28,Thursday,1
delivered,1753.00,11730.00,7890.00,1185.00,4100.00,6970.00,7915.000000,1469.000000,7430.000000,1469.000000,7915.000000,7430.000000,2018,6,28,Thursday,2
delivered,1807.00,11659.00,22507.00,1807.00,11659.00,22507.00,11659.000000,1807.000000,22507.000000,1807.000000,11659.000000,22507.000000,2018,6,28,Thursday,4
delivered,1654.00,6990.00,17241.00,1351.00,4990.00,7842.00,5990.000000,1502.500000,12541.500000,1502.500000,5990.000000,12541.500000,2018,6,28,Thursday,7
delivered,4558.00,17500.00,53839.00,778.00,1697.00,147.00,9598.500000,2668.000000,26993.000000,1956.000000,9547.530000,11620.000000,2018,6,28,Thursday,9
delivered,7470.00,24990.00,76223.00,778.00,1022.00,2229.00,13006.000000,4124.000000,39226.000000,2015.930000,7771.930000,17535.930000,2018,6,28,Thursday,10
canceled,2112.00,8990.00,3828.00,2112.00,8990.00,3828.00,8990.000000,2112.000000,3828.000000,2112.000000,8990.000000,3828.000000,2018,6,28,Thursday,12
delivered,5046.00,37000.00,55804.00,864.00,1817.00,3480.00,19408.500000,2955.000000,29642.000000,1764.210000,14725.790000,13382.790000,2018,6,28,Thursday,16
delivered,3497.00,25200.00,59656.00,773.00,999.00,2688.00,13099.500000,2135.000000,31172.000000,2082.700000,11505.900000,20580.100000,2018,6,28,Thursday,17
delivered,7469.00,84800.00,32073.00,739.00,690.00,4084.00,42745.000000,4104.000000,18078.500000,2180.940000,17708.130000,12352.250000,2018,6,28,Thursday,18
delivered,3143.00,16990.00,32595.00,1174.00,2690.00,2029.00,9840.000000,2158.500000,17312.000000,1654.730000,7519.270000,9714.820000,2018,6,28,Thursday,19
shipped,1363.00,7590.00,54452.00,1363.00,7590.00,54452.00,7590.000000,1363.000000,54452.000000,1363.000000,7590.000000,54452.000000,2018,6,28,Thursday,20
delivered,2748.00,33900.00,24784.00,787.00,3490.00,2584.00,18695.000000,1767.500000,13684.000000,1562.400000,10535.000000,10392.800000,2018,6,28,Thursday,23
delivered,2563.00,48900.00,21957.00,885.00,1890.00,3838.00,25395.000000,1724.000000,12897.500000,1635.750000,15695.000000,12722.750000,2018,6,29,Friday,0
delivered,1960.00,8990.00,6644.00,1960.00,8990.00,6644.00,8990.000000,1960.000000,6644.000000,1960.000000,8990.000000,6644.000000,2018,6,29,Friday,2
delivered,1918.00,3850.00,14698.00,1918.00,3850.00,14698.00,3850.000000,1918.000000,14698.000000,1918.000000,3850.000000,14698.000000,2018,6,29,Friday,5
delivered,7492.00,16999.00,48271.00,820.00,650.00,3338.00,8824.500000,4156.000000,25804.500000,2730.800000,10996.600000,22575.200000,2018,6,29,Friday,7
delivered,3223.00,42200.00,100543.00,1479.00,2990.00,5369.00,22595.000000,2351.000000,52956.000000,1948.330000,14410.000000,25168.500000,2018,6,29,Friday,8
delivered,6901.00,164999.00,86501.00,739.00,1090.00,2327.00,83044.500000,3820.000000,44414.000000,2300.180000,23628.180000,24291.550000,2018,6,29,Friday,14
delivered,10836.00,24990.00,133403.00,739.00,1490.00,3048.00,13240.000000,5787.500000,68225.500000,2227.080000,8651.000000,20876.670000,2018,6,29,Friday,15
delivered,2731.00,165000.00,104403.00,739.00,1365.00,4169.00,83182.500000,1735.000000,54286.000000,1732.090000,31963.910000,30141.270000,2018,6,29,Friday,16
delivered,3282.00,9000.00,55273.00,1173.00,1990.00,6037.00,5495.000000,2227.500000,30655.000000,1896.000000,5851.000000,18276.000000,2018,6,29,Friday,17
delivered,4421.00,24790.00,26172.00,1279.00,2297.00,4278.00,13543.500000,2850.000000,15225.000000,2094.860000,8456.860000,12229.430000,2018,6,29,Friday,21
delivered,2207.00,34999.00,27026.00,796.00,5099.00,2677.00,20049.000000,1501.500000,14851.500000,1624.330000,17043.330000,11898.000000,2018,6,29,Friday,22
delivered,3179.00,20000.00,14636.00,787.00,3199.00,1606.00,11599.500000,1983.000000,8121.000000,1706.000000,11132.380000,8319.250000,2018,6,29,Friday,23
delivered,1932.00,10990.00,19699.00,1357.00,1500.00,2551.00,6245.000000,1644.500000,11125.000000,1627.800000,6434.000000,10069.600000,2018,6,30,Saturday,0
delivered,1511.00,4900.00,8033.00,1511.00,4900.00,8033.00,4900.000000,1511.000000,8033.000000,1511.000000,4900.000000,8033.000000,2018,6,30,Saturday,6
delivered,3615.00,11900.00,62724.00,739.00,1200.00,4110.00,6550.000000,2177.000000,33417.000000,1763.430000,4083.860000,27775.430000,2018,6,30,Saturday,12
delivered,4905.00,19699.00,16641.00,1186.00,1490.00,3322.00,10594.500000,3045.500000,9981.500000,2131.830000,8506.000000,8078.670000,2018,6,30,Saturday,13
delivered,2817.00,105800.00,37703.00,1409.00,3900.00,4783.00,54850.000000,2113.000000,21243.000000,2019.380000,29747.500000,14997.750000,2018,6,30,Saturday,14
delivered,2557.00,10500.00,17193.00,1517.00,1990.00,4361.00,6245.000000,2037.000000,10777.000000,1792.400000,6265.800000,9490.800000,2018,6,30,Saturday,15
delivered,3381.00,98000.00,29920.00,778.00,1900.00,3270.00,49950.000000,2079.500000,16595.000000,1916.600000,27357.600000,12413.600000,2018,6,30,Saturday,19
delivered,2466.00,14990.00,35453.00,739.00,1090.00,4207.00,8040.000000,1602.500000,19830.000000,1430.270000,6640.820000,10664.640000,2018,6,30,Saturday,20
delivered,8235.00,34990.00,24836.00,758.00,2490.00,3678.00,18740.000000,4496.500000,14257.000000,1887.850000,12991.770000,11079.620000,2018,6,30,Saturday,21
delivered,2097.00,17200.00,16816.00,846.00,6790.00,10515.00,11995.000000,1471.500000,13665.500000,1628.670000,10596.670000,12925.000000,2017,7,1,Saturday,0
delivered,811.00,1290.00,8646.00,811.00,1290.00,8646.00,1290.000000,811.000000,8646.000000,811.000000,1290.000000,8646.000000,2017,7,1,Saturday,2
delivered,1523.00,2400.00,14312.00,1523.00,2400.00,14312.00,2400.000000,1523.000000,14312.000000,1523.000000,2400.000000,14312.000000,2017,7,1,Saturday,7
delivered,2333.00,35500.00,39406.00,1611.00,3690.00,3588.00,19595.000000,1972.000000,21497.000000,1858.250000,14267.750000,15468.250000,2017,7,1,Saturday,9
delivered,4481.00,14488.00,15734.00,827.00,1490.00,5263.00,7989.000000,2654.000000,10498.500000,1887.200000,7113.200000,10571.400000,2017,7,1,Saturday,10
delivered,2654.00,29900.00,20109.00,794.00,1499.00,9934.00,15699.500000,1724.000000,15021.500000,1772.000000,10813.800000,16479.400000,2017,7,1,Saturday,12
shipped,1611.00,1990.00,4056.00,1611.00,1990.00,4056.00,1990.000000,1611.000000,4056.000000,1611.000000,1990.000000,4056.000000,2017,7,1,Saturday,15
shipped,1800.00,6990.00,6045.00,1800.00,6990.00,6045.00,6990.000000,1800.000000,6045.000000,1800.000000,6990.000000,6045.000000,2017,7,1,Saturday,16
delivered,4572.00,17999.00,18937.00,4572.00,17999.00,18937.00,17999.000000,4572.000000,18937.000000,4572.000000,17999.000000,18937.000000,2017,7,1,Saturday,17
delivered,4359.00,21900.00,41400.00,1167.00,4399.00,6594.00,13149.500000,2763.000000,23997.000000,2237.000000,13733.000000,19038.000000,2017,7,1,Saturday,21
delivered,1787.00,8900.00,12204.00,1787.00,8900.00,12204.00,8900.000000,1787.000000,12204.000000,1787.000000,8900.000000,12204.000000,2017,7,2,Sunday,5
delivered,6839.00,159120.00,34568.00,778.00,4900.00,1350.00,82010.000000,3808.500000,17959.000000,2808.560000,26975.560000,10874.330000,2017,7,2,Sunday,12
delivered,3502.00,19299.00,59594.00,778.00,999.00,4546.00,10149.000000,2140.000000,32070.000000,2249.140000,10581.000000,20819.430000,2017,7,2,Sunday,14
canceled,1809.00,11990.00,21778.00,1809.00,11990.00,21778.00,11990.000000,1809.000000,21778.000000,1809.000000,11990.000000,21778.000000,2017,7,2,Sunday,15
delivered,2822.00,25999.00,18619.00,1115.00,1763.00,3577.00,13881.000000,1968.500000,11098.000000,1601.380000,11108.880000,8454.880000,2017,7,2,Sunday,15
delivered,12611.00,38800.00,36772.00,872.00,1399.00,3609.00,20099.500000,6741.500000,20190.500000,3734.130000,10497.500000,11751.000000,2017,7,2,Sunday,17
unavailable,2690.00,8500.00,19935.00,2690.00,8500.00,19935.00,8500.000000,2690.000000,19935.000000,2690.000000,8500.000000,19935.000000,2017,7,2,Sunday,20
canceled,1611.00,3990.00,5818.00,1611.00,3990.00,5818.00,3990.000000,1611.000000,5818.000000,1611.000000,3990.000000,5818.000000,2017,7,2,Sunday,21
delivered,1510.00,9900.00,17564.00,740.00,1990.00,4363.00,5945.000000,1125.000000,10963.500000,1126.800000,3935.800000,10193.000000,2017,7,2,Sunday,22
delivered,1894.00,59899.00,4639.00,1894.00,59899.00,4639.00,59899.000000,1894.000000,4639.000000,1894.000000,59899.000000,4639.000000,2017,7,3,Monday,1
canceled,3164.00,3000.00,12413.00,3164.00,3000.00,12413.00,3000.000000,3164.000000,12413.000000,3164.000000,3000.000000,12413.000000,2017,7,3,Monday,9
unavailable,2158.00,29900.00,4522.00,2158.00,29900.00,4522.00,29900.000000,2158.000000,4522.000000,2158.000000,29900.000000,4522.000000,2017,7,3,Monday,9
delivered,9337.00,37999.00,122306.00,1046.00,4990.00,8671.00,21494.500000,5191.500000,65488.500000,3245.750000,18797.250000,37781.500000,2017,7,3,Monday,10
delivered,1953.00,7999.00,9899.00,1279.00,2590.00,2509.00,5294.500000,1616.000000,6204.000000,1586.600000,5737.800000,6911.600000,2017,7,3,Monday,12
delivered,3797.00,19890.00,14167.00,21.00,1895.00,224.00,10892.500000,1909.000000,7195.500000,1547.200000,6311.000000,5716.000000,2017,7,3,Monday,13
delivered,6840.00,75000.00,52077.00,1119.00,3049.00,3179.00,39024.500000,3979.500000,27628.000000,2303.670000,18321.220000,12934.560000,2017,7,3,Monday,15
shipped,771.00,3490.00,3513.00,771.00,3490.00,3513.00,3490.000000,771.000000,3513.000000,771.000000,3490.000000,3513.000000,2017,7,3,Monday,18
delivered,2753.00,19800.00,72951.00,1271.00,2999.00,2000.00,11399.500000,2012.000000,37475.500000,1849.600000,10037.900000,11695.000000,2017,7,3,Monday,20
delivered,1536.00,8780.00,19053.00,1096.00,2490.00,10473.00,5635.000000,1316.000000,14763.000000,1316.000000,5635.000000,14763.000000,2017,7,4,Tuesday,1
delivered,5994.00,49500.00,30830.00,945.00,10059.00,5024.00,29779.500000,3469.500000,17927.000000,2643.330000,24786.330000,14157.000000,2017,7,4,Tuesday,8
delivered,5709.00,12900.00,41702.00,778.00,1499.00,3133.00,7199.500000,3243.500000,22417.500000,2106.750000,6858.500000,15769.250000,2017,7,4,Tuesday,10
shipped,2293.00,4000.00,17144.00,2293.00,4000.00,17144.00,4000.000000,2293.000000,17144.000000,2293.000000,4000.000000,17144.000000,2017,7,4,Tuesday,10
delivered,2637.00,15599.00,18684.00,778.00,1490.00,2310.00,8544.500000,1707.500000,10497.000000,1498.000000,7636.380000,9932.250000,2017,7,4,Tuesday,11
delivered,3852.00,58990.00,148224.00,618.00,1980.00,4277.00,30485.000000,2235.000000,76250.500000,1792.090000,13843.360000,27421.910000,2017,7,4,Tuesday,13
shipped,1372.00,3390.00,19797.00,1372.00,3390.00,19797.00,3390.000000,1372.000000,19797.000000,1372.000000,3390.000000,19797.000000,2017,7,4,Tuesday,15
delivered,4015.00,68990.00,116871.00,672.00,999.00,1239.00,34994.500000,2343.500000,59055.000000,1670.730000,10664.910000,22142.090000,2017,7,4,Tuesday,18
delivered,2751.00,8295.00,21754.00,1302.00,2799.00,3889.00,5547.000000,2026.500000,12821.500000,1721.000000,5895.750000,16070.000000,2017,7,4,Tuesday,22
delivered,1815.00,12900.00,29776.00,1525.00,6999.00,16390.00,9949.500000,1670.000000,23083.000000,1670.000000,9949.500000,23083.000000,2017,7,5,Wednseday,1
unavailable,1699.00,7800.00,15983.00,1699.00,7800.00,15983.00,7800.000000,1699.000000,15983.000000,1699.000000,7800.000000,15983.000000,2017,7,5,Wednseday,5
delivered,2017.00,13290.00,46616.00,1096.00,1690.00,9370.00,7490.000000,1556.500000,27993.000000,1425.800000,7313.600000,21288.400000,2017,7,5,Wednseday,8
delivered,3190.00,17900.00,91370.00,754.00,2990.00,3414.00,10445.000000,1972.000000,47392.000000,1600.560000,7025.330000,18001.440000,2017,7,5,Wednseday,9
delivered,6659.00,59900.00,26908.00,829.00,1499.00,3796.00,30699.500000,3744.000000,15352.000000,3323.170000,15815.830000,10517.330000,2017,7,5,Wednseday,11
delivered,2657.00,19990.00,25209.00,998.00,1400.00,5900.00,10695.000000,1827.500000,15554.500000,1695.830000,6929.670000,15325.670000,2017,7,5,Wednseday,16
delivered,2385.00,28490.00,73409.00,1269.00,2749.00,3196.00,15619.500000,1827.000000,38302.500000,1720.700000,9982.900000,17100.300000,2017,7,5,Wednseday,20
processing,1532.00,3590.00,15830.00,1532.00,3590.00,15830.00,3590.000000,1532.000000,15830.000000,1532.000000,3590.000000,15830.000000,2017,7,5,Wednseday,23
delivered,1510.00,2499.00,4736.00,1510.00,2499.00,4736.00,2499.000000,1510.000000,4736.000000,1510.000000,2499.000000,4736.000000,2017,7,6,Thursday,4
delivered,1185.00,3499.00,10972.00,1185.00,3499.00,10972.00,3499.000000,1185.000000,10972.000000,1185.000000,3499.000000,10972.000000,2017,7,6,Thursday,7
delivered,1827.00,9999.00,17808.00,279.00,1648.00,355.00,5823.500000,1053.000000,9081.500000,1352.570000,5738.430000,7802.570000,2017,7,6,Thursday,9
shipped,787.00,1050.00,61445.00,787.00,1050.00,61445.00,1050.000000,787.000000,61445.000000,787.000000,1050.000000,61445.000000,2017,7,6,Thursday,12
unavailable,928.00,29900.00,16382.00,928.00,29900.00,16382.00,29900.000000,928.000000,16382.000000,928.000000,29900.000000,16382.000000,2017,7,6,Thursday,12
delivered,7004.00,69900.00,23464.00,774.00,1690.00,3277.00,35795.000000,3889.000000,13370.500000,2133.790000,14324.790000,10341.290000,2017,7,6,Thursday,14
invoiced,909.00,4790.00,2024.00,909.00,4790.00,2024.00,4790.000000,909.000000,2024.000000,909.000000,4790.000000,2024.000000,2017,7,6,Thursday,16
unavailable,1938.00,12000.00,62578.00,1938.00,12000.00,62578.00,12000.000000,1938.000000,62578.000000,1938.000000,12000.000000,62578.000000,2017,7,6,Thursday,16
delivered,6291.00,95000.00,24075.00,739.00,2990.00,925.00,48995.000000,3515.000000,12500.000000,2034.220000,15462.220000,10067.110000,2017,7,6,Thursday,18
delivered,4053.00,21999.00,63674.00,764.00,2990.00,213.00,12494.500000,2408.500000,31943.500000,1864.880000,11736.250000,19220.880000,2017,7,6,Thursday,22
delivered,2317.00,8800.00,15848.00,790.00,1900.00,902.00,5350.000000,1553.500000,8375.000000,1543.330000,4563.330000,7692.330000,2017,7,6,Thursday,23
delivered,3467.00,18490.00,8668.00,3467.00,18490.00,8668.00,18490.000000,3467.000000,8668.000000,3467.000000,18490.000000,8668.000000,2017,7,7,Friday,7
unavailable,1774.00,6990.00,7416.00,1774.00,6990.00,7416.00,6990.000000,1774.000000,7416.000000,1774.000000,6990.000000,7416.000000,2017,7,7,Friday,10
delivered,2049.00,5390.00,48272.00,1185.00,1365.00,7577.00,3377.500000,1617.000000,27924.500000,1621.000000,3613.750000,18321.750000,2017,7,7,Friday,12
delivered,1829.00,15900.00,102260.00,1261.00,3990.00,2668.00,9945.000000,1545.000000,52464.000000,1573.250000,9114.750000,28775.630000,2017,7,7,Friday,16
delivered,8680.00,26900.00,103115.00,764.00,1600.00,3871.00,14250.000000,4722.000000,53493.000000,2247.860000,11613.140000,21395.290000,2017,7,7,Friday,20
delivered,6955.00,25000.00,20332.00,771.00,2030.00,3814.00,13515.000000,3863.000000,12073.000000,2412.500000,13988.750000,9744.500000,2017,7,7,Friday,21
unavailable,2945.00,7490.00,66930.00,1346.00,5390.00,5000.00,6440.000000,2145.500000,35965.000000,2145.500000,6440.000000,35965.000000,2017,7,7,Friday,21
delivered,5290.00,24990.00,38308.00,1173.00,4990.00,614.00,14990.000000,3231.500000,19461.000000,2568.710000,10265.430000,10737.000000,2017,7,7,Friday,22
delivered,2885.00,12900.00,29143.00,1611.00,2950.00,3200.00,7925.000000,2248.000000,16171.500000,2103.670000,8113.330000,13065.330000,2017,7,7,Friday,23
delivered,1510.00,10900.00,17603.00,1378.00,1990.00,4887.00,6445.000000,1444.000000,11245.000000,1444.000000,6445.000000,11245.000000,2017,7,8,Saturday,0
delivered,739.00,1700.00,63161.00,739.00,1700.00,63161.00,1700.000000,739.000000,63161.000000,739.000000,1700.000000,63161.000000,2017,7,8,Saturday,3
delivered,1826.00,36880.00,24855.00,1133.00,2290.00,1629.00,19585.000000,1479.500000,13242.000000,1521.500000,14265.000000,9837.750000,2017,7,8,Saturday,10
delivered,6730.00,24700.00,39625.00,1510.00,2790.00,3175.00,13745.000000,4120.000000,21400.000000,2621.330000,13880.000000,13165.000000,2017,7,8,Saturday,14
delivered,2962.00,9900.00,13492.00,1279.00,3990.00,3996.00,6945.000000,2120.500000,8744.000000,1736.250000,7894.750000,7805.750000,2017,7,8,Saturday,18
delivered,2419.00,23500.00,34403.00,1279.00,2190.00,3126.00,12845.000000,1849.000000,18764.500000,1793.670000,11160.670000,12444.670000,2017,7,8,Saturday,19
delivered,1706.00,15990.00,49789.00,1275.00,900.00,3752.00,8445.000000,1490.500000,26770.500000,1468.500000,6747.500000,16545.500000,2017,7,8,Saturday,20
delivered,2759.00,33000.00,57454.00,832.00,1999.00,4251.00,17499.500000,1795.500000,30852.500000,1761.670000,12864.580000,13360.250000,2017,7,8,Saturday,21
delivered,2860.00,8990.00,21416.00,1365.00,5900.00,10560.00,7445.000000,2112.500000,15988.000000,1980.000000,7626.670000,14483.670000,2017,7,8,Saturday,23
delivered,872.00,4990.00,5107.00,872.00,4990.00,5107.00,4990.000000,872.000000,5107.000000,872.000000,4990.000000,5107.000000,2017,7,9,Sunday,8
delivered,2743.00,29999.00,31840.00,778.00,3500.00,3677.00,16749.500000,1760.500000,17758.500000,1645.170000,11129.830000,15677.330000,2017,7,9,Sunday,10
unavailable,1352.00,7182.00,104035.00,1352.00,7182.00,104035.00,7182.000000,1352.000000,104035.000000,1352.000000,7182.000000,104035.000000,2017,7,9,Sunday,13
delivered,7178.00,88700.00,46588.00,1395.00,1490.00,106.00,45095.000000,4286.500000,23347.000000,2595.860000,23245.430000,15834.860000,2017,7,9,Sunday,15
delivered,3946.00,34900.00,143710.00,827.00,2100.00,6342.00,18500.000000,2386.500000,75026.000000,2387.140000,11728.430000,33195.860000,2017,7,9,Sunday,19
delivered,2029.00,15000.00,25000.00,1410.00,1297.00,5492.00,8148.500000,1719.500000,15246.000000,1565.000000,5369.250000,19117.000000,2017,7,9,Sunday,23
delivered,1767.00,5990.00,10528.00,1767.00,5990.00,10528.00,5990.000000,1767.000000,10528.000000,1767.000000,5990.000000,10528.000000,2017,7,10,Monday,6
delivered,2362.00,17100.00,50456.00,0.00,4900.00,9463.00,11000.000000,1181.000000,29959.500000,1458.200000,8787.600000,18548.000000,2017,7,10,Monday,8
delivered,2343.00,25490.00,78068.00,0.00,2560.00,5009.00,14025.000000,1171.500000,41538.500000,1608.430000,9894.710000,14357.210000,2017,7,10,Monday,13
delivered,3905.00,21400.00,18155.00,1186.00,2990.00,1828.00,12195.000000,2545.500000,9991.500000,2139.130000,9406.130000,7572.380000,2017,7,10,Monday,17
delivered,5155.00,47900.00,16045.00,739.00,690.00,626.00,24295.000000,2947.000000,8335.500000,2355.710000,17937.000000,6798.430000,2017,7,10,Monday,21
delivered,6936.00,38800.00,28796.00,1611.00,4200.00,368.00,21500.000000,4273.500000,14582.000000,2703.380000,14641.130000,10228.630000,2017,7,10,Monday,22
delivered,2675.00,12500.00,31963.00,1422.00,3200.00,4011.00,7850.000000,2048.500000,17987.000000,1835.570000,6852.140000,13985.000000,2017,7,10,Monday,23
delivered,1637.00,17990.00,7766.00,1637.00,17990.00,7766.00,17990.000000,1637.000000,7766.000000,1637.000000,17990.000000,7766.000000,2017,7,11,Tuesday,1
delivered,1510.00,1990.00,9105.00,1510.00,1990.00,9105.00,1990.000000,1510.000000,9105.000000,1510.000000,1990.000000,9105.000000,2017,7,11,Tuesday,3
unavailable,1612.00,5990.00,19998.00,1612.00,5990.00,19998.00,5990.000000,1612.000000,19998.000000,1612.000000,5990.000000,19998.000000,2017,7,11,Tuesday,9
delivered,9547.00,88900.00,63591.00,376.00,2450.00,3258.00,45675.000000,4961.500000,33424.500000,2590.550000,19068.090000,17692.550000,2017,7,11,Tuesday,11
canceled,1635.00,2600.00,17046.00,1635.00,2600.00,17046.00,2600.000000,1635.000000,17046.000000,1635.000000,2600.000000,17046.000000,2017,7,11,Tuesday,12
delivered,2109.00,29000.00,147680.00,1396.00,4900.00,6668.00,16950.000000,1752.500000,77174.000000,1740.750000,15272.500000,44745.250000,2017,7,11,Tuesday,15
delivered,5953.00,42890.00,95001.00,201.00,3840.00,5768.00,23365.000000,3077.000000,50384.500000,2427.800000,12767.200000,24368.600000,2017,7,11,Tuesday,19
delivered,4509.00,16990.00,25483.00,976.00,2799.00,773.00,9894.500000,2742.500000,13128.000000,1976.290000,9568.140000,11298.140000,2017,7,11,Tuesday,20
delivered,6469.00,52990.00,30317.00,778.00,2790.00,931.00,27890.000000,3623.500000,15624.000000,2289.670000,11642.330000,12746.330000,2017,7,11,Tuesday,21
delivered,4585.00,52250.00,69222.00,792.00,1320.00,245.00,26785.000000,2688.500000,34733.500000,2348.780000,14814.440000,23838.890000,2017,7,11,Tuesday,22
shipped,1824.00,49900.00,3777.00,1824.00,49900.00,3777.00,49900.000000,1824.000000,3777.000000,1824.000000,49900.000000,3777.000000,2017,7,11,Tuesday,23
delivered,1579.00,3890.00,19481.00,1579.00,3890.00,19481.00,3890.000000,1579.000000,19481.000000,1579.000000,3890.000000,19481.000000,2017,7,12,Wednseday,1
delivered,934.00,5990.00,21383.00,934.00,5990.00,21383.00,5990.000000,934.000000,21383.000000,934.000000,5990.000000,21383.000000,2017,7,12,Wednseday,2
delivered,4225.00,63300.00,26212.00,1419.00,6280.00,4410.00,34790.000000,2822.000000,15311.000000,2493.500000,26120.000000,13232.250000,2017,7,12,Wednseday,9
unavailable,1602.00,32500.00,14249.00,1602.00,32500.00,14249.00,32500.000000,1602.000000,14249.000000,1602.000000,32500.000000,14249.000000,2017,7,12,Wednseday,11
delivered,2692.00,49850.00,68844.00,0.00,1365.00,2210.00,25607.500000,1346.000000,35527.000000,1432.800000,11147.300000,20001.800000,2017,7,12,Wednseday,13
delivered,8670.00,33990.00,17031.00,794.00,2790.00,3579.00,18390.000000,4732.000000,10305.000000,2969.750000,14143.630000,7834.500000,2017,7,12,Wednseday,17
canceled,1727.00,21500.00,3695.00,1672.00,15550.00,3068.00,18525.000000,1699.500000,3381.500000,1699.500000,18525.000000,3381.500000,2017,7,12,Wednseday,18
delivered,7174.00,12999.00,57838.00,739.00,1210.00,4819.00,7104.500000,3956.500000,31328.500000,2780.140000,6884.140000,22822.570000,2017,7,12,Wednseday,18
shipped,1713.00,5999.00,16530.00,1713.00,5999.00,16530.00,5999.000000,1713.000000,16530.000000,1713.000000,5999.000000,16530.000000,2017,7,12,Wednseday,18
unavailable,1410.00,3500.00,11550.00,1410.00,3500.00,11550.00,3500.000000,1410.000000,11550.000000,1410.000000,3500.000000,11550.000000,2017,7,12,Wednseday,18
delivered,3132.00,13799.00,727488.00,778.00,1399.00,3006.00,7599.000000,1955.000000,365247.000000,1455.570000,7809.570000,110154.140000,2017,7,12,Wednseday,19
delivered,3348.00,11700.00,33589.00,1279.00,1890.00,4092.00,6795.000000,2313.500000,18840.500000,2026.000000,6744.220000,16976.560000,2017,7,12,Wednseday,20
delivered,3415.00,33900.00,65132.00,1220.00,2690.00,3010.00,18295.000000,2317.500000,34071.000000,1814.290000,17202.290000,16740.860000,2017,7,12,Wednseday,22
delivered,2522.00,21999.00,7968.00,934.00,3190.00,3051.00,12594.500000,1728.000000,5509.500000,1672.200000,10873.600000,5826.800000,2017,7,13,Thursday,0
delivered,2424.00,33000.00,6400.00,1939.00,18490.00,3960.00,25745.000000,2181.500000,5180.000000,2181.500000,25745.000000,5180.000000,2017,7,13,Thursday,7
delivered,3001.00,15490.00,23559.00,610.00,1450.00,2045.00,8470.000000,1805.500000,12802.000000,1596.290000,6492.000000,9664.570000,2017,7,13,Thursday,11
delivered,1390.00,29999.00,12634.00,1209.00,4597.00,4509.00,17298.000000,1299.500000,8571.500000,1293.000000,12894.000000,9915.750000,2017,7,13,Thursday,15
delivered,2910.00,89990.00,19907.00,283.00,3500.00,3722.00,46745.000000,1596.500000,11814.500000,1779.880000,19733.630000,11497.250000,2017,7,13,Thursday,16
